Contact__c,Min_IT_Loan_ID__c,Opp_Number__c,Id,AccountID,Number_Of_Loans_Granted__c,Num_Of_Loans_Paid__c,Purpose_of_Loan__c,Total_Repayments__c,Amount,Term_in_Weeks__c,Payment_Frequency__c,StageName,userId,loanId,count,LoanIdFormat
0030K00001sAzISQA0,1044360,6894672,0062x00000F1RcHAAV,0010K000023ztsKQAQ,9,7.0,Travel Expenses,20,2050,20.0,Weekly,Loan Paid,1213,2216,5.0,14
0030K00001MamLuQAJ,1044062,6880418,0062x00000F1Fe3AAF,0010K00001cQo84QAC,6,4.0,Other Expenses,20,2050,19.714,Weekly,Loan Paid,1240,2363,2.0,14
0032x00000NztEsAAJ,1043469,6875241,0062x00000F8kvOAAR,0012x00000VgEYCAA3,11,9.0,Home Maintenance & Repairs,26,2500,26.143,Weekly,Loan Paid,190,3137,7.0,14
0032x00000TARgbAAH,1042864,6858480,0062x00000F08QzAAJ,0012x00000cmLt8AAE,14,9.0,Medical Expenses,25,2050,25.143,Weekly,Loan Paid,1080,1293,4.0,14
0032x00000OtUZDAA3,1040285,6821616,0062x00000EzcOYAAZ,0012x00000XEGXnAAP,9,5.0,Other Expenses,26,1500,26.0,Weekly,Loan Paid,32,4327,1.0,14
0032x000006Dyi0AAC,1039996,6814626,0062x00000EzWgbAAF,0012x00000ADg8OAAT,14,11.0,Living Expenses,24,2050,23.714,Weekly,Loan Paid,2141,732,8.0,14
0032x00000SiYIyAAN,1038693,6793551,0062x00000EzEfFAAV,0012x00000c9Dv8AAE,10,9.0,Home Maintenance & Repairs,24,2050,24.286,Weekly,Loan Paid,44,3709,8.0,14
0032x00000BaVBdAAN,1037771,6775931,0062x00000Eyy9nAAB,0012x00000GeZMvAAN,15,13.0,Vehicle Expenses,26,2050,25.714,Weekly,Loan Paid,2079,889,11.0,14
0032800001GwIZJAA3,1037739,6775353,0062x00000Eyx0wAAB,0012800001Z5quwAAB,50,47.0,Home Maintenance & Repairs,20,2050,20.429,Weekly,Loan Paid,2800,58,44.0,14
0032x00000L4AqiAAF,1037647,6757455,0062x00000EyjD0AAJ,0012x00000RqZaaAAF,8,4.0,Vehicle Expenses,20,2050,20.0,Weekly,Loan Paid,1351,195,0.0,14
0032x00000T8vcwAAB,1035660,6734857,0062x00000EyPKtAAN,0012x00000ciyw6AAA,6,5.0,Vehicle Expenses,26,2250,25.857,Weekly,Loan Paid,2553,4271,4.0,14
0032x00000Ousd5AAB,1035266,6725391,0062x00000EyI0NAAV,0012x00000XO0AEAA1,7,5.0,Living Expenses,20,2050,20.429,Weekly,Loan Paid,2439,178,3.0,14
0032x000006CyavAAC,1035258,6724870,0062x00000EyHQ9AAN,0012x00000ACUiBAAX,11,10.0,Furniture or Appliances,24,2500,24.429,Weekly,Loan Paid,2151,3905,9.0,14
0032x00000LQEP5AAP,1034970,6714450,0062x00000Ey9w9AAB,0012x00000RrU7dAAF,7,5.0,Living Expenses,20,2050,20.429,Weekly,Loan Paid,1609,3339,3.0,14
0032x00000D29ngAAB,5172531,6682267,0062x00000ExiGNAAZ,0012x00000IMvadAAD,21,18.0,Living Expenses,24,2050,23.714,Weekly,Loan Paid,20,650,15.0,14
0032x00000OvSEhAAN,1033391,6682247,0062x00000ExiEvAAJ,0012x00000XOOGiAAP,7,5.0,Relocation Expenses,24,2100,23.714,Weekly,Loan Paid,957,3588,3.0,14
0032x00000MgroyAAB,1034942,6674949,0062x00000Exd8rAAB,0012x00000TrZnDAAV,7,6.0,Furniture or Appliances,26,2050,26.714,Weekly,Loan Paid,2205,3879,5.0,14
0030K00001eHn6xQAC,1033065,6673371,0062x00000ExadKAAR,0010K00001suaa6QAA,8,5.0,Vehicle Expenses,26,2050,25.857,Weekly,Loan Paid,1780,3270,2.0,14
0032x00000BaUooAAF,1032632,6668579,0062x00000ExUh1AAF,0012x00000GeZ4sAAF,26,24.0,Travel Expenses,26,2050,26.0,Weekly,Loan Paid,129,3478,22.0,14
0032800001529SYAAY,1031598,6647304,0062x00000ExE2vAAF,0012800001LhAjQAAV,6,4.0,Travel Expenses,26,2050,26.286,Weekly,Loan Paid,357,1635,2.0,14
0030K00001fo50nQAA,1031508,6646606,0062x00000ExDE2AAN,0010K00001u0TJlQAM,9,5.0,Child Expenses,25,2050,25.286,Weekly,Loan Paid,1653,1884,1.0,14
0032x00000TARgbAAH,1030684,6629486,0062x00000EwyIUAAZ,0012x00000cmLt8AAE,14,9.0,Child Expenses,24,2050,24.429,Weekly,Loan Paid,1080,603,4.0,14
0032x00000B5Ap8AAF,1030252,6614413,0062x00000Ewn95AAB,0012x00000G2pqSAAR,8,5.0,Vehicle Expenses,26,2200,25.857,Weekly,Loan Paid,1972,2600,2.0,14
0032x000008KDYdAAO,1029954,6611802,0062x00000Ewl8wAAB,0012x00000BIWNcAAP,14,13.0,Travel Expenses,26,2050,25.714,Weekly,Loan Paid,1125,3067,12.0,14
0032x00000D4z7WAAR,1029239,6601023,0062x00000EwbkkAAB,0012x00000IPaBdAAL,18,13.0,Home Maintenance & Repairs,26,2050,26.0,Weekly,Loan Paid,909,146,8.0,14
0032x000002dc79AAA,1029190,6599912,0062x00000EwaVeAAJ,0012x000003ElCTAA0,13,11.0,Vehicle Expenses,20,2050,20.143,Weekly,Loan Paid,463,1805,9.0,14
0032x00000O0li2AAB,1028661,6590907,0062x00000EwThPAAV,0012x00000WY4jaAAD,10,5.0,Vehicle Expenses,23,2050,23.143,Weekly,Loan Paid,716,1977,0.0,14
0032x00000SjfN0AAJ,5171982,6577757,0062x00000EwINiAAN,0012x00000XPuBFAA1,7,5.0,Travel Expenses,19,2050,19.286,Weekly,Loan Paid,1799,3272,3.0,14
0032x00000WmVkEAAV,1027726,6575506,0062x00000EwF0OAAV,0012x00000gorkPAAQ,7,4.0,Living Expenses,19,2050,19.143,Weekly,Loan Paid,2644,2087,1.0,14
0030K00001Xx0UoQAJ,1027614,6566561,0062x00000EwAXPAA3,0010K00001mEp4KQAS,9,7.0,Life Event Expenses,24,2050,24.286,Weekly,Loan Paid,2428,632,5.0,14
0032x00000L3O6RAAV,1026563,6548763,0062x00000EfA00AAF,0012x00000Rptp2AAB,8,7.0,Living Expenses,26,2050,25.714,Weekly,Loan Paid,142,454,6.0,14
0032x00000OtUZDAA3,1026369,6544109,0062x00000Ef79zAAB,0012x00000XEGXnAAP,9,5.0,Living Expenses,24,2500,23.857,Weekly,Loan Paid,32,4245,1.0,14
0032x00000TARgbAAH,1026118,6536950,0062x00000Ef2KaAAJ,0012x00000cmLt8AAE,14,8.0,Child Expenses,24,2050,23.714,Weekly,Loan Paid,1080,1897,2.0,14
0030K00001olFqRQAU,1026040,6536481,0062x00000Ef1c6AAB,0010K000021X3qJQAS,12,11.0,Vehicle Expenses,26,2050,25.714,Weekly,Loan Paid,1616,886,10.0,14
0032x000004tmmWAAQ,1025464,6523523,0062x00000EerQ5AAJ,0012x000008JWYhAAO,12,10.0,Travel Expenses,26,2050,26.0,Weekly,Loan Paid,1095,1275,8.0,14
0032x00000SiYIyAAN,1024080,6498733,0062x00000EeWn5AAF,0012x00000c9Dv8AAE,10,8.0,Travel Expenses,26,2050,26.286,Weekly,Loan Paid,44,3567,6.0,14
0032x00000D543pAAB,1024076,6498670,0062x00000EeY3WAAV,0012x00000IPevKAAT,10,8.0,Travel Expenses,26,2200,26.286,Weekly,Loan Paid,2826,1248,6.0,14
0032x00000BYDzOAAX,1023003,6477055,0062x00000EeGQ0AAN,0012x00000GcKOkAAN,10,5.0,Travel Expenses,24,2050,24.571,Weekly,Loan Paid,1990,669,0.0,14
0032x00000F3vVhAAJ,1022647,6470439,0062x00000EeC4hAAF,0012x00000KMo3LAAT,12,8.0,Other Expenses,24,2050,23.857,Weekly,Loan Paid,2519,3388,4.0,14
0030K0000267hqXQAQ,5171294,6462132,0062x00000Ee75VAAR,0010K00002BTYQ6QAP,18,17.0,Medical Expenses,26,2050,25.857,Weekly,Loan Paid,1451,547,16.0,14
0032x00000Wj45vAAB,1022090,6459944,0062x00000Ee3ujAAB,0012x00000gAK93AAG,9,5.0,Life Event Expenses,24,2050,23.857,Weekly,Loan Paid,2817,2592,1.0,14
0032x00000Ov0jpAAB,1021570,6450841,0062x00000Edv54AAB,0012x00000XO5ysAAD,9,5.0,Medical Expenses,20,2050,20.0,Weekly,Loan Paid,1285,4396,1.0,14
0030K00001x2WfqQAE,1020818,6440587,0062x00000EdkToAAJ,0010K000026PIy6QAG,13,11.0,Living Expenses,26,2050,26.143,Weekly,Loan Paid,244,1382,9.0,14
0032x00000SkJrZAAV,1020691,6439853,0062x00000EdjKwAAJ,0012x00000bnUOkAAM,7,5.0,Travel Expenses,26,2050,26.0,Weekly,Loan Paid,709,4168,3.0,14
0032x00000L3vLiAAJ,1020684,6439744,0062x00000EdjBzAAJ,0012x00000RqLjwAAF,13,11.0,Living Expenses,20,1750,20.143,Weekly,Loan Paid,2477,3650,9.0,14
00328000019ut09AAA,1020274,6429770,0062x00000EdaVIAAZ,0012800001SDUD3AAP,33,30.0,Home Maintenance & Repairs,26,2050,26.143,Weekly,Loan Paid,1656,3090,27.0,14
0030K00001T5S47QAF,1020054,6427414,0062x00000EdWxJAAV,0010K00001iIXCRQA4,19,17.0,Vehicle Expenses,26,2050,26.429,Weekly,Loan Paid,1614,4494,15.0,14
00328000018t0U7AAI,828417,4371920,0062x00000D19f5AAB,0012800001SArLKAA1,15,12.0,Vehicle Expenses,20,2050,19.857,Weekly,Loan Paid,1757,4359,9.0,14
0032x00000Gf4UlAAJ,827306,4366222,0062x00000D148BAAR,0012x00000NRTIVAA5,6,4.0,Living Expenses,20,2050,20.0,Weekly,Loan Paid,2748,1955,2.0,14
0030K000025Rv58QAC,826468,4358177,0062x00000D0uXgAAJ,0010K00002ATeRxQAL,11,8.0,Home Maintenance & Repairs,20,2050,20.143,Weekly,Loan Paid,1682,3010,5.0,14
0030K00001P2Eq2QAF,826438,4357110,0062x00000D0tdnAAB,0010K00001fGpviQAC,21,18.0,Home Maintenance & Repairs,20,2050,19.857,Weekly,Loan Paid,654,1984,15.0,14
0032x00000XYPi7AAH,5168820,6097994,0062x00000EMNHVAA5,0012x00000hX46uAAC,7,5.0,Home Maintenance & Repairs,13,2050,26.0,Fortnightly,Loan Paid,2110,1728,3.0,16
0032x00000XXZWaAAP,1010656,6252665,0062x00000EOMSNAA5,0012x00000gpuHPAAY,7,4.0,Vehicle Expenses,14,2500,27.714,Fortnightly,Loan Paid,2812,1470,1.0,16
00328000019usm2AAA,941054,5453158,0062x00000DVWJVAA5,0012800001SDTzLAAX,53,51.0,Other Expenses,12,2050,23.286,Fortnightly,Loan Paid,1295,1900,49.0,16
00328000015Si7QAAS,926705,5252053,0062x00000Dsc10AAB,0012800001MwUDDAA3,47,45.0,Other Expenses,12,1900,24.0,Fortnightly,Loan Paid,1009,1495,43.0,16
00328000019urd2AAA,1038968,6801221,0062x00000EzKR5AAN,0012800001SDTBIAA5,43,42.0,Living Expenses,16,2050,31.0,Fortnightly,Loan Paid,1155,3180,41.0,16
00328000019urd2AAA,1005625,6153749,0062x00000ENAJaAAP,0012800001SDTBIAA5,43,41.0,Child Expenses,16,2050,31.0,Fortnightly,Loan Paid,1155,963,39.0,16
0030K00001gsvZEQAY,1007040,6178010,0062x00000ENVZRAA5,0010K00001us6epQAA,42,40.0,Home Maintenance & Repairs,12,2500,23.857,Fortnightly,Loan Paid,1166,3828,38.0,16
0030K00001sCs02QAC,5166935,5851196,0062x00000EC3NWAA1,0010K0000241nCXQAY,41,39.0,Vehicle Expenses,13,2050,25.857,Fortnightly,Loan Paid,71,3212,37.0,16
00328000019ut6cAAA,940803,5441130,0062x00000DVNb9AAH,0012800001SDUJgAAP,41,39.0,Vehicle Expenses,12,2050,23.429,Fortnightly,Loan Paid,395,1492,37.0,16
00328000019usjHAAQ,920358,5186002,0062x00000DrhHFAAZ,0012800001SDTwaAAH,40,38.0,Life Event Expenses,12,2050,23.143,Fortnightly,Loan Paid,1899,2601,36.0,16
00328000019urlRAAQ,865421,4685659,0062x00000DFl3RAAT,0012800001SDTJkAAP,40,36.0,Other Expenses,12,2000,23.143,Fortnightly,Loan Paid,433,2185,32.0,16
0032800001GubYAAAZ,1063936,7326132,0062x00000FJTV8AAP,0012800001Z3vFDAAZ,39,37.0,Vehicle Expenses,12,2050,24.571,Fortnightly,Loan Paid,1393,1863,35.0,16
0030K00001kOHSFQA4,1007213,6187492,0062x00000ENbMJAA1,0010K00001xksnkQAA,39,36.0,Vehicle Expenses,18,2050,35.571,Fortnightly,Loan Paid,252,1158,33.0,16
0030K00001kOHSFQA4,1028616,6588140,0062x00000EwQrLAAV,0010K00001xksnkQAA,39,37.0,Home Maintenance & Repairs,14,2050,28.0,Fortnightly,Loan Paid,252,2823,35.0,16
00328000019ustwAAA,1026480,6547332,0062x00000Ef8rvAAB,0012800001SDU6vAAH,38,34.0,Travel Expenses,15,2500,29.571,Fortnightly,Loan Paid,1270,1077,30.0,16
00328000019ustwAAA,1012354,6291074,0062x00000EbRQFAA3,0012800001SDU6vAAH,38,33.0,Travel Expenses,18,2050,35.143,Fortnightly,Loan Paid,1270,592,28.0,16
0030K00001oauOeQAI,981448,5629793,0062x00000E5BsWAAV,0010K000021F18pQAC,38,36.0,Veterinary Expenses,12,2050,23.857,Fortnightly,Loan Paid,10,112,34.0,16
0032x000003xJEkAAM,5166419,5710435,0062x00000E68oIAAR,0012x000005S4JMAA0,37,33.0,Vehicle Expenses,12,2500,23.714,Fortnightly,Loan Paid,2768,3545,29.0,16
0030K00001rO7ymQAC,5170355,6336705,0062x00000Ec9qvAAB,0010K000023Pl83QAC,37,33.0,Living Expenses,15,2050,29.714,Fortnightly,Loan Paid,2799,3575,29.0,16
00328000019usiKAAQ,941421,5461624,0062x00000DVbZZAA1,0012800001SDTvYAAX,36,34.0,Medical Expenses,12,2500,24.0,Fortnightly,Loan Paid,2245,172,32.0,16
0030K00001Maz1KQAR,940418,5441628,0062x00000DVOPwAAP,0010K00001cQzYyQAK,35,33.0,Vehicle Expenses,12,2050,24.143,Fortnightly,Loan Paid,1925,1058,31.0,16
0030K00001SBtKpQAL,915653,5139903,0062x00000DqydNAAR,0010K00001hTffuQAC,35,33.0,Living Expenses,12,1850,24.286,Fortnightly,Loan Paid,2811,1893,31.0,16
0032800001J3WRBAA3,1027558,6567527,0062x00000EwBTnAAN,0012800001ZsI6XAAV,34,33.0,Living Expenses,13,2050,25.429,Fortnightly,Loan Paid,809,4255,32.0,16
0032800001J3WRBAA3,991944,5885208,0062x00000ECYYAAA5,0012800001ZsI6XAAV,34,32.0,Living Expenses,13,2100,25.286,Fortnightly,Loan Paid,809,1061,30.0,16
0030K00001UkvN7QAJ,945291,5515708,0062x00000E3lWtAAJ,0010K00001jOTZJQA4,34,32.0,Vehicle Expenses,12,2500,23.571,Fortnightly,Loan Paid,2505,3305,30.0,16
0030K00001MyFQZQA3,921716,5199360,0062x00000DrrQaAAJ,0010K00001cwjrvQAA,34,32.0,Home Maintenance & Repairs,12,1800,23.857,Fortnightly,Loan Paid,1387,3612,30.0,16
00328000019yKMJAA2,871472,4730877,0062x00000DGbCbAAL,0012800001SlSTcAAN,34,30.0,Home Maintenance & Repairs,12,2050,24.0,Fortnightly,Loan Paid,60,3547,26.0,16
0030K00001RSC6IQAX,1008869,6218617,0062x00000ENx0JAAT,0010K00001hCaqzQAC,33,31.0,Medical Expenses,15,2050,29.429,Fortnightly,Loan Paid,1507,24,29.0,16
0032x000002chv5AAA,989994,5847928,0062x00000EC1HWAA1,0012x000003ESq0AAG,33,31.0,Living Expenses,12,2050,23.857,Fortnightly,Loan Paid,1897,3120,29.0,16
0032800001DsQf3AAF,947616,5552701,0062x00000E4F7EAAV,0012800001VpJeZAAV,33,31.0,Vehicle Expenses,12,2050,23.857,Fortnightly,Loan Paid,2638,914,29.0,16
0030K00001m0iaHQAQ,882507,4820956,0062x00000DIBgFAAX,0010K00001zHrTtQAK,33,28.0,Life Event Expenses,12,2500,24.286,Fortnightly,Loan Paid,1068,3594,23.0,16
0032800001F6d9FAAR,1057658,7209866,0062x00000FHuuFAAT,0012800001YGdcWAAT,32,30.0,Veterinary Expenses,15,2050,30.143,Fortnightly,Loan Paid,2642,1328,28.0,16
0032800001F6d9FAAR,1010166,6245652,0062x00000EOHbUAAX,0012800001YGdcWAAT,32,30.0,Home Maintenance & Repairs,13,2050,24.857,Fortnightly,Loan Paid,2642,1057,28.0,16
0030K00001pybIhQAI,5169642,6242933,0062x00000EOFOwAAP,0010K000022NMKSQA4,32,31.0,Veterinary Expenses,13,2100,24.857,Fortnightly,Loan Paid,1412,2926,30.0,16
0030K00001m0gkBQAQ,997703,5980374,0062x00000EDzAKAA1,0010K00001zHpvLQAS,32,27.0,Travel Expenses,12,2050,22.714,Fortnightly,Loan Paid,1221,2028,22.0,16
0030K00001qSsC4QAK,5167139,5875275,0062x00000ECOPsAAP,0010K000023NUuTQAW,32,30.0,Vehicle Expenses,12,2050,23.429,Fortnightly,Loan Paid,808,2181,28.0,16
0030K00001arBOsQAM,990071,5854194,0062x00000EC5SoAAL,0010K00001qioBXQAY,32,30.0,Vehicle Expenses,12,2050,23.857,Fortnightly,Loan Paid,934,2906,28.0,16
0032800001A6SRxAAN,942208,5466959,0062x00000DVhVIAA1,0012800001Sntu9AAB,32,28.0,Living Expenses,12,2050,24.143,Fortnightly,Loan Paid,1352,918,24.0,16
0030K000025Sk2pQAC,930116,5296941,0062x00000DtDCcAAN,0010K00002BQxTHQA1,32,28.0,Vehicle Expenses,12,2050,23.429,Fortnightly,Loan Paid,970,2672,24.0,16
0030K00001ORQaSQAX,1010370,6252297,0062x00000EOM5cAAH,0010K00001eJlS0QAK,31,30.0,Medical Expenses,15,1500,29.857,Fortnightly,Loan Paid,238,2258,29.0,16
0030K00001qCnQ7QAK,5168326,6027606,0062x00000EEfDpAAL,0010K000022Oyq9QAC,31,28.0,Living Expenses,13,2050,25.286,Fortnightly,Loan Paid,1480,3452,25.0,16
0030K00001ob8i3QAA,5166003,5618796,0062x00000E5437AAB,0010K000021FBMVQA4,31,29.0,Life Event Expenses,12,2050,22.714,Fortnightly,Loan Paid,1386,211,27.0,16
0032x000001jGkKAAU,947690,5553445,0062x00000E4FzAAAV,0012x000002aNk4AAE,31,29.0,Living Expenses,12,2050,24.0,Fortnightly,Loan Paid,2776,3486,27.0,16
0032x000002bzrMAAQ,5166971,5855433,0062x00000EC7ZMAA1,0012x000003DoJRAA0,30,29.0,Vehicle Expenses,13,2050,26.0,Fortnightly,Loan Paid,2695,4372,28.0,16
0030K000022vhn2QAA,5166231,5664961,0062x00000E5b0ZAAR,0010K0000282rlZQAQ,30,28.0,Vehicle Expenses,12,2050,24.286,Fortnightly,Loan Paid,762,1459,26.0,16
00328000019usu5AAA,881725,4814821,0062x00000DI3qvAAD,0012800001SDU74AAH,30,28.0,Travel Expenses,15,1950,30.571,Fortnightly,Loan Paid,1161,4037,26.0,16
0030K000024UTjPQAW,5171536,6511962,0062x00000Eei2OAAR,0010K000029JZL8QAO,29,27.0,Medical Expenses,18,2050,35.429,Fortnightly,Loan Paid,619,4377,25.0,16
00328000019urazAAA,1014195,6325115,0062x00000EbzwyAAB,0012800001SDT9FAAX,29,27.0,Relocation Expenses,12,1500,22.857,Fortnightly,Loan Paid,2263,531,25.0,16
0030K00001fom5OQAQ,997618,5978669,0062x00000EDxgCAAT,0010K00001u1AqQQAU,29,27.0,Vehicle Expenses,13,2050,25.857,Fortnightly,Loan Paid,261,1460,25.0,16
0030K00001R6py9QAB,5167480,5910167,0062x00000ECxMBAA1,0010K00001gjN80QAE,29,28.0,Vehicle Expenses,13,2050,24.857,Fortnightly,Loan Paid,2640,3372,27.0,16
0030K00001eG7fCQAS,984846,5713227,0062x00000E6AK0AAN,0010K00001st1YaQAI,29,25.0,Veterinary Expenses,12,2050,23.857,Fortnightly,Loan Paid,147,3912,21.0,16
0030K000025TyG3QAK,5166430,5712012,0062x00000E69RkAAJ,0010K00002BRbNuQAL,29,27.0,Living Expenses,12,2450,23.714,Fortnightly,Loan Paid,2521,2779,25.0,16
0030K00001gFMl5QAG,876015,4763581,0062x00000DH8sIAAT,0010K00001uJ2wpQAC,29,25.0,Home Maintenance & Repairs,12,2050,24.429,Fortnightly,Loan Paid,2169,2467,21.0,16
0032x000006CmgiAAC,1040694,6824506,0062x00000EzfeGAAR,0012x00000AAP8pAAH,28,24.0,Other Expenses,18,2050,36.0,Fortnightly,Loan Paid,2057,162,20.0,16
0030K00001k23shQAA,997180,5967719,0062x00000EDpvVAAT,0010K00001xjd3YQAQ,28,27.0,Life Event Expenses,18,2500,35.571,Fortnightly,Loan Paid,1185,3300,26.0,16
0030K00001WfZcVQAV,948542,5566195,0062x00000E4O8jAAF,0010K00001jsXbpQAE,28,24.0,Life Event Expenses,13,1500,25.714,Fortnightly,Loan Paid,163,1546,20.0,16
003280000129QErAAM,943679,5491042,0062x00000DVwomAAD,0012800001IzzSaAAJ,28,25.0,Living Expenses,12,2050,24.571,Fortnightly,Loan Paid,1231,2636,22.0,16
0030K00001atZzOQAU,941859,5465161,0062x00000DVf2LAAT,0010K00001qlBNTQA2,28,26.0,Furniture or Appliances,12,2050,24.0,Fortnightly,Loan Paid,1679,4064,24.0,16
0030K00001WfZVeQAN,922209,5201739,0062x00000DrtG3AAJ,0010K00001jsXUyQAM,28,25.0,Vehicle Expenses,12,2050,24.0,Fortnightly,Loan Paid,1042,1042,22.0,16
00328000019yEVKAA2,868476,4704109,0062x00000DG7rdAAD,0012800001SlSG2AAN,28,26.0,Travel Expenses,12,2050,22.857,Fortnightly,Loan Paid,2396,3260,24.0,16
00328000019uriYAAQ,1007552,6191578,0062x00000ENdotAAD,0012800001SDTGwAAP,27,24.0,Vehicle Expenses,14,2050,26.714,Fortnightly,Loan Paid,2178,2890,21.0,16
0030K00001Ofl7lQAB,996540,5957991,0062x00000EDfl1AAD,0010K00001eXuFoQAK,27,25.0,Home Maintenance & Repairs,15,2050,30.0,Fortnightly,Loan Paid,2168,947,23.0,16
00328000015T7fPAAS,994154,5919792,0062x00000ED6CtAAL,0012800001NDh5VAAT,27,25.0,Vehicle Expenses,13,2050,24.857,Fortnightly,Loan Paid,1786,723,23.0,16
00328000019ure1AAA,932139,5324363,0062x00000DtZ8mAAF,0012800001SDTCFAA5,27,25.0,Vehicle Expenses,12,2050,22.714,Fortnightly,Loan Paid,2224,2613,23.0,16
0030K000024UeABQA0,928404,5267987,0062x00000Dsp4xAAB,0010K000029JkDcQAK,27,23.0,Home Maintenance & Repairs,12,2050,23.429,Fortnightly,Loan Paid,1228,2762,19.0,16
0030K000024UeABQA0,860333,4646509,0062x00000DAo4QAAT,0010K000029JkDcQAK,27,22.0,Furniture or Appliances,12,1850,22.857,Fortnightly,Loan Paid,1228,3923,17.0,16
00328000015Si7QAAS,798725,4105266,0062x00000CjSSrAAN,0012800001MwUDDAA3,47,42.0,Travel Expenses,14,1900,26.857,Fortnightly,Loan Paid,1009,2257,37.0,16
0030K00001QZXS9QAP,800104,4114286,0062x00000CjeMlAAJ,0010K00001g8QO0QAM,39,35.0,Travel Expenses,14,1600,26.714,Fortnightly,Loan Paid,304,1166,31.0,16
0032x00000TAhTEAA1,1066173,7358207,0062x00000FJwp1AAD,0012x00000cmaFuAAI,6,4.0,Vehicle Expenses,18,2050,35.0,Fortnightly,Loan Paid,1940,539,2.0,16
0032x00000N6wcfAAB,5175861,7343386,0062x00000FJitrAAD,0012x00000TsX8LAAV,9,7.0,Vehicle Expenses,18,2050,35.143,Fortnightly,Loan Paid,652,2043,5.0,16
0032800001GubYAAAZ,1063936,7326132,0062x00000FJTV8AAP,0012800001Z3vFDAAZ,39,37.0,Vehicle Expenses,12,2050,24.571,Fortnightly,Loan Paid,1393,1863,35.0,16
0032x00000IJQ49AAH,1061081,7284187,0062x00000FItggAAD,0012x00000OvI3vAAF,12,10.0,Relocation Expenses,18,2050,35.0,Fortnightly,Loan Paid,1588,2275,8.0,16
0032x00000U1TnuAAF,1059937,7258919,0062x00000FIZ7fAAH,0012x00000dC1OiAAK,6,5.0,Life Event Expenses,12,2050,24.429,Fortnightly,Loan Paid,1531,1028,4.0,16
0032x00000U4gGtAAJ,1059312,7244318,0062x00000FINATAA5,0012x00000flyhdAAA,8,6.0,Life Event Expenses,15,2050,29.714,Fortnightly,Loan Paid,205,561,4.0,16
0030K00001OQPOIQA5,1058805,7233357,0062x00000FIE8FAAX,0010K00001eIswBQAS,14,12.0,Living Expenses,15,2050,28.857,Fortnightly,Loan Paid,548,1556,10.0,16
0032x000008JBbVAAW,1058449,7229873,0062x00000FIALyAAP,0012x00000BHNG1AAP,22,19.0,Home Maintenance & Repairs,16,2050,32.0,Fortnightly,Loan Paid,1546,2857,16.0,16
0032x000001j6hQAAQ,1058252,7222971,0062x00000FI4jOAAT,0012x000002aERrAAM,14,11.0,Relocation Expenses,18,2050,34.857,Fortnightly,Loan Paid,171,1882,8.0,16
0032x00000O2MvaAAF,1057667,7209996,0062x00000FHv2mAAD,0012x00000XAqS7AAL,9,6.0,Living Expenses,18,2050,36.143,Fortnightly,Loan Paid,1219,2101,3.0,16
0032800001F6d9FAAR,1057658,7209866,0062x00000FHuuFAAT,0012800001YGdcWAAT,32,30.0,Veterinary Expenses,15,2050,30.143,Fortnightly,Loan Paid,2642,1328,28.0,16
0032x00000MedDsAAJ,5174889,7171203,0062x00000FHRncAAH,0012x00000THnhdAAD,8,7.0,Living Expenses,15,2050,29.714,Fortnightly,Loan Paid,588,4331,6.0,16
0032x00000O0qnFAAR,5174849,7161313,0062x00000FHLCMAA5,0012x00000WYOEmAAP,17,16.0,Living Expenses,12,2050,22.714,Fortnightly,Loan Paid,2529,962,15.0,16
0032x00000D3tsmAAB,1055804,7145598,0062x00000FHAr4AAH,0012x00000IO5JZAA1,13,10.0,Home Maintenance & Repairs,14,2050,27.857,Fortnightly,Loan Paid,1341,1703,7.0,16
0030K00001hkGo4QAE,1055419,7143696,0062x00000FH8MMAA1,0010K00001vf1lsQAA,18,16.0,Other Expenses,14,2050,27.0,Fortnightly,Loan Paid,1953,877,14.0,16
0032x00000FHtRhAAL,1055089,7139397,0062x00000FH4w3AAD,0012x00000LP92gAAD,12,10.0,Relocation Expenses,18,2050,34.714,Fortnightly,Loan Paid,976,2967,8.0,16
0032x00000FIgi6AAD,1054868,7130511,0062x00000F4ODBAA3,0012x00000LPzxqAAD,9,5.0,Vehicle Expenses,16,2050,31.0,Fortnightly,Loan Paid,1350,3927,1.0,16
00328000017HeXAAA0,1054207,7114629,0062x00000F4DEhAAN,0012800001Ok6dJAAR,8,7.0,Life Event Expenses,16,2050,32.143,Fortnightly,Loan Paid,168,2205,6.0,16
0032x00000U1LONAA3,1052348,7065230,0062x00000F3ccCAAR,0012x00000dBIgsAAG,6,5.0,Travel Expenses,14,2050,28.571,Fortnightly,Loan Paid,1201,2824,4.0,16
0032x00000IJu1ZAAT,5174295,7035736,0062x00000F3IRpAAN,0012x00000OvtCiAAJ,15,14.0,Living Expenses,12,2050,23.0,Fortnightly,Loan Paid,2518,1909,13.0,16
0030K000022xCjEQAU,1050963,7032004,0062x00000F3DsTAAV,0010K000028fr0KQAQ,12,11.0,Living Expenses,13,2050,25.143,Fortnightly,Loan Paid,691,2582,10.0,16
0032x00000GdEnlAAF,1050917,7017390,0062x00000F33ZQAAZ,0012x00000MjIZbAAN,10,9.0,Medical Expenses,14,2050,26.857,Fortnightly,Loan Paid,1163,4334,8.0,16
0032x00000LQqE6AAL,5174184,6995023,0062x00000F2m10AAB,0012x00000Rry8uAAB,8,6.0,Living Expenses,15,2050,29.714,Fortnightly,Loan Paid,1191,4057,4.0,16
